index,petition_id,there,should,people,their,government,children,would,being,which,public,years,british,referendum,health,these,other,change,allow,after,child
5053,823a7a08-6590-43c7-8509-8b0b450d8cfe,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5054,f206f478-39cf-449c-b703-80ddf140f4bd,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5055,92e7b332-0a31-40b7-88b1-5a70a1bed2c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5056,f5c39676-3f85-4e88-8e03-6653d4982d4f,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5057,6fc08ddf-0b99-461b-abd4-6eb8c27d02e1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5058,140208ad-ef12-4b9e-a1df-c68a827b0f1e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5059,52a2e747-ee98-4565-b56e-d9ded259cc65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,fe1f6130-b0bc-4390-87a7-b9ebf676196c,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5061,7900140f-4eea-463e-a105-5593980579e8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,ebfe01ab-2d7d-4e24-8336-a7e5cbb93246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
5063,875d3a94-8f30-46c6-8b75-51754ae2f5ea,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5064,8680e598-4970-4096-9c08-c9fdb6f73d98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,a34c330c-bdf5-43fc-bb00-3686ba8f4daa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
5066,5be1b578-846f-4c48-a36e-0c34d19a7d9c,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5067,9e56dea7-ffc9-43e6-b75c-ea224580a90c,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5068,5528eb01-f883-41f8-87b7-3d0b1e4efa85,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,d9e5c787-2739-4ed3-ac55-4e31adcd4e64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,b1a993ea-0d7d-47e5-920c-02546da9d349,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5071,8044a8df-4fa7-49a8-9f24-9b53c20c7efe,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,6125510d-1c6c-4095-8c65-6e92d02b7b11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,e4588cf4-ff82-43b1-acb2-6a39822d4b03,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,5a2aa374-7a6e-483f-a2c4-1dd04ec5ba8b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,adfe1f37-9cfa-4d79-9105-5cf40337d084,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
5076,2475eda1-8a13-4e91-97eb-b55cf9af692d,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5077,bbd5c0e3-046c-4b85-b274-7da23b369562,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,e1dc27a2-b553-462c-ac0a-7216a5a0d93f,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,16f5cfcf-6912-4f48-bf78-2ccc813d43b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5080,363a866f-26f4-44c0-9614-d24cb575ce91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5081,d9f506f1-f447-4853-8f28-33e1f86043e0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5082,a7cf49db-c0e1-4cc9-8d60-9863167903f9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,aeb35e65-218b-47d8-9dc2-2cefeab58018,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5084,ef5be55b-4281-4cfe-89a1-940126c63d62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,af376f43-5f54-47b7-bb91-c68affb59a02,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5086,23d87f7d-4db8-4f7f-a629-7066f3956e54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5087,749522d1-6d7b-41bc-b9e2-a3ca39db763a,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5088,970322c4-4b2b-4542-8dbb-1676d059c8da,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089,7620fdae-ce46-471c-bc83-a3060f03842e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5090,335a337a-1d28-40aa-a7da-a03efe293a0c,1,2,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0
5091,ffd21872-6442-4ac7-bb74-33cac3d965e8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,06769a71-96a4-4693-944b-96438bb48a2f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5093,c0398aea-7782-4873-b550-4bc073671455,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0
5094,71a5395b-cafa-482e-9994-c3269b6bb7e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5095,07f1b543-a1ce-492c-b3c8-675c9cfc239f,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5096,789f3c30-faf4-4cd9-87b9-d74cf9a8cda7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5097,3d9f373b-2a1c-4d61-a4d5-bbc939c366bf,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5098,3a716738-8bc3-44e8-8798-c1888e83893d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5099,5b816dbb-b12d-4b9d-a581-c7888d15de12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,fae50214-b39b-478b-9f2d-8f3ede2a2022,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5101,56a9fa00-3eac-4006-9c97-6f57f5382151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,a93d8094-eb68-4b4f-bd1a-134f773a6456,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,1c6df759-4425-4955-ac36-866112df39a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5104,d8bb6707-ab9f-4370-9a6e-833410ed5497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105,5d48a54f-b412-4928-8447-a8595569c7d3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5106,df4df007-9131-47cf-9c67-571c6032d17e,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5107,93efbbf8-d68e-46fe-8bb6-c0ada9db42f8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5108,1ff13945-4778-4e85-836d-b08d22939592,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5109,865d7a05-c30a-448b-bcf5-0d51dfe7ee0c,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5110,a830462c-4494-4649-ab4f-4d4738b218b9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111,af5c94ba-da7b-485f-9b3f-35366caedc51,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5112,dbf2cb6e-1972-4b1a-b93f-1f52ef0718af,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5113,6a1e512c-fa15-46c7-b0bd-a4c15a807d43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5114,26d68783-5eb3-498f-8f53-5d8ae7ecf8b1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,e098bdb0-42d4-4a56-af6a-0669b99215b0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5116,48ed9528-aff5-470a-a9cb-0a8bdf62b945,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5117,8ddc6ad4-1788-434a-88a1-4ec72d9f964c,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
5118,0d10a9ae-8dce-43b0-87c7-08364f16c03e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5119,f2af725d-b599-4504-acf8-761b7a0cb6ea,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5120,f5f269b4-4dd4-4ae8-8355-4b6f89c2c42f,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5121,78330d93-0fa9-4ed6-bc8a-f3e4eb415fc2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5122,48715a1a-8ff9-4924-99c7-427034d8201b,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
5123,069482b7-2302-4fa2-a1dc-ae83314eac38,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
5124,bf7a70fb-7d73-4536-bf71-14dc859cf658,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5125,3f09d82f-f650-4005-b3d6-d589eec83dd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,4915c639-75ed-451c-9275-2e57450771c2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5127,736389c2-5932-4636-a476-c62fa2f7d247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5128,272f5fe4-c414-41b0-bf2e-8cf22855ae29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5129,ac4c655d-0bf2-45ac-8131-5bdcd952b23f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,7c9928f6-2811-4516-adc1-f016f040098c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5131,db36b561-987e-4fa7-99d5-e6ffc5dfb64b,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5132,26c10eae-a6f6-4858-a7c4-06bd3cdc7b6d,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0
5133,57abcbd4-e1a2-46cb-b20e-dfdaef7137fb,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5134,7e1797cb-14ad-42e6-9438-3591dc3988e9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5135,c79eb680-0f41-4f61-aa83-3009fccbe5f4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5136,d42ebdbb-4d15-4527-9318-17b2396a5a4a,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5137,2db01ea4-7a16-47b1-8b0f-7b54eb28340c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5138,3587288a-6199-4e5a-8bcc-2924f3ab03bd,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5139,b9beb163-3498-4ccc-8369-df0ef6501b5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5140,74ec07c0-86ff-43f3-957a-ab68e1922ddd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,c4ef2cc3-1490-40e3-a188-b31432b5d180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,1ba86292-abaf-456b-8d9f-462d72a5031c,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0
5143,7a13a10d-a9b3-48c3-b756-3be133e28437,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,0f8a0ed9-1fc7-4bbe-9746-a84abcd022f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5145,2f8d8fcf-dc10-402f-919a-cceb59edb027,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5146,d2694505-0bba-4c4d-93ae-59b49b768299,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5147,8d79d15a-d31a-4dba-ac99-8a45824aca7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5148,63f35890-937b-4a16-8fc8-0bedb64a7bb6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5149,6adc4ba5-5b48-47c0-b09d-d54eaef801c5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5150,1bd2fb82-6433-4051-98af-1c14558684ab,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5151,67fe51a0-919a-484f-8e84-aaef329c09c2,0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5152,ffb25419-8ffb-40a0-ae61-a6f1d30a512d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5153,80030e6b-17da-4baf-8ae9-4603d4774238,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5154,26c57c42-c37e-4ea8-a4eb-89deae72eb3a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5155,650cd75b-bdaf-4925-b8ec-f0c4f33db12d,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5156,13a9cf2c-22a4-498d-9b71-e4dde455c50a,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5157,cf90123b-d1bd-457d-8a1c-292f8cda6383,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5158,0c9e4886-15fe-4aaf-b624-ecc7b2149aff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5159,99243a01-52b9-4da1-b91a-bf0a844279a5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,c0ff3585-62e2-4bfd-a9d1-be880125328f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5161,3b8d441b-8289-43cf-9819-3c42378f6ad2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5162,90e3b4d2-84dc-41ac-8ef8-573725990945,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5163,c5fb7890-b837-40d9-bcb4-afc48fbf6a52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5164,15fe22de-1e0b-4ad9-bd9b-8d9c9403d2c0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5165,953eb022-ddc8-4eaa-8a05-164b438b978c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5166,c9d99bb1-c189-4bd8-9545-bd51ce33d29e,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5167,28c8a6e7-3f23-4b34-acb5-2add65d6ffe8,0,2,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5168,a2b0cd07-bdfb-4df2-82ff-43b8d91bc9f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5169,fe49914f-2613-4d94-8600-0a1f2cf7946a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5170,05bd7673-fef0-48cb-bb60-5f4ef0af39b6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5171,2bac8dcb-bfcb-4684-b042-d32d6a076f85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5172,2499c655-a716-4014-94f5-fffe442e91b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,90891c9c-6692-488d-aa5a-3984f2870f72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5174,7f4c6b4a-3ccc-4f99-bd34-66ce116c7a3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,94da3660-fe70-494c-9dcd-e2328ca98e8f,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,ba550050-ac53-4287-8680-bb9cf2a368cd,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5177,ff90f080-b92c-4062-9688-d30a7b3fd3b1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,20160607-f9ef-4501-9ecd-68a469285971,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5179,32344ec3-b331-492a-8372-bfc286750de9,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5180,f0e9e2fd-c9f8-4c3c-a641-1531b00cb086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,8f083f85-f9c0-41ee-8acc-a93f5bbfe925,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5182,c4b0f338-7536-4c44-837f-abf6337ea8c9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5183,5c1b9a4b-53de-4ead-9bff-a91f4ab7994e,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
5184,117293d6-2552-4bdf-8c21-f196daf906d2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5185,1f9b2ca1-6d8d-4d7f-997c-fbcf398908ed,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
5186,ff90b5b9-5d0e-44ba-a34c-c146c105a702,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5187,324f1bd9-6f64-4a15-a27e-f4150d9c5080,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5188,7d3e3f4b-5b11-4ab6-88a6-8a151e2a80dd,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,b0b012c0-25a0-4dcf-9194-c7700e3ad11e,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,74040d61-0eda-407c-a036-2aaf9dcc236e,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5191,ffdb5c81-b51a-4f73-a0a7-20b34bdc9624,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5192,320832c3-d3c1-41e4-9610-68e16170757c,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5193,9e6808a3-f3bb-4870-989f-b99c80fa907f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
5194,93d06340-e68e-46ba-b480-5a01409bfaea,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5195,2d3a3065-e9ee-4f58-9f04-b21a363ab6ea,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5196,c72ce1e3-5f63-493d-b55b-2befff718390,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5197,b6ab5abf-393e-468b-94db-5484764f7d64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5198,f24a10f5-44e9-40be-af77-19f37c2d24b7,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5199,45371b2c-3f2b-4b30-a912-05302b4f357f,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5200,4fd3d084-2e47-4fdf-b2c9-f47e30b1fd4e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5201,c1381094-ba1c-40fc-b838-371292262842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,cb9a6824-8025-423f-a736-4af73428e697,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5203,4cd3fd18-ec4e-40f2-9e4a-2c9480c893e5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0
5204,f514138b-2c4c-4160-b828-33b928f70043,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5205,30836eba-d593-4bfb-b19a-377cc60baf3e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5206,ef68a905-6b22-4dc6-8f1d-40d5b1cc015f,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5207,fe817e44-1941-4b17-8198-714f7fe19ab5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
5208,9116ce80-9056-4f72-b1a3-257f74c140f8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,80dce7f0-3605-4096-b9c4-bc809d36a492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,50dacc73-5f55-4f28-ad11-d5d353057049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,5b0eae6d-5382-4ee1-bf17-70bd4490d5bd,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5212,fab97496-75b5-4359-9807-656711bda492,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
5213,b3f4abf6-e3f3-4378-a4d8-d618b073a76f,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5214,ddf01f9c-50ad-4cc3-b807-7b378e157ca7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5215,62550a83-1be0-4e45-af45-c34bc4d22a64,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5216,fbc13583-ec74-43d5-bbb3-e6ad9383689b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5217,6b7b4b20-699d-4423-9eb5-2c5844dc7ee6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0
5218,18d36bbf-c697-477c-add7-ae6175a80e49,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,7c56be40-1562-4b1b-8429-1cd34f05c67a,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5220,65f7eb66-0b7c-4a45-b401-4745b1c813c1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5221,9a70ab36-af6e-4aa9-8cd5-b57dbc3ddbd8,0,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
5222,c1245223-34d2-4c73-aa10-dbf6f2963c78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,e5b4d5d0-bf5f-4bd6-bb8a-f2ada2352d26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5224,127e7e9e-7263-46e2-8837-092889f2b640,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5225,61b46a9b-0f9b-4809-88e8-938a5a2d91f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5226,3d6efdda-9759-449e-8a09-7489e507f761,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5227,9da5f05d-c5e0-4a23-98df-1598b3fb2cf4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,3c3917e5-8b53-46b6-9cb1-7bf30b3a2fa6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5229,3c374b4d-a083-4032-ba07-04bde54dd2b7,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5230,cc815770-7b06-4b01-a210-2443a6125d55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5231,bc319e83-3411-40ea-bdf4-a0601a52b5fc,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,0c2bcba7-b0e8-4517-b66a-b34227ca9409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5233,988703df-7847-49c9-a019-d19f06c4bb8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,a99519dd-051b-42c1-982e-d97ceaafe060,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,7fd59976-5015-4f1e-af7c-5e3b24bb2e57,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,8993e5f1-1655-4021-b298-eab3bdb6aad8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5237,cfa20708-abff-4f4c-b928-1088ffe54066,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,008c0926-67e5-43af-8bfe-ccfc9713501d,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5239,b86b4635-a8f9-4014-b9f5-240dcb68dac2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,87614863-280a-4245-b835-0246315c6228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,1782f35d-34f8-4f78-b5d1-ce28227b532a,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5242,abaf7427-4fde-4d53-ba3f-681cbec59025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,3db82dc2-f8e8-4d0b-9507-9260f0de097d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,cff6c7e5-0fd0-401d-908f-e39934e365e9,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5245,82c8b907-8bb3-4e29-910c-d559115e1df4,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5246,cee20edf-522d-4cde-a163-a7677c2cb977,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5247,498127c0-8875-4d54-8bf1-275e014ffe2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5248,713ec35f-9e01-494a-a44c-41e2bdf546c6,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
5249,15cf05bb-b969-456b-afde-e41e8982066c,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,948fa1b8-61f3-4d0b-b861-325a2b311eae,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
